"url" "id"
"/matches/tunisia-v-algeria-04-january-1997-247228/" "247228"
"/matches/tunisia-v-algeria-31-may-1997-247817/" "247817"
"/matches/algeria-v-tunisia-24-january-1999-266325/" "266325"
"/matches/tunisia-v-algeria-06-june-1999-266938/" "266938"
"/matches/tunisia-v-algeria-28-june-2000-270502/" "270502"
"/matches/algeria-v-tunisia-12-november-2011-302900/" "302900"
"/matches/tunisia-v-algeria-22-january-2013-303729/" "303729"
"/matches/algeria-v-turkey-04-october-1972-232158/" "232158"
"/matches/turkey-v-algeria-14-february-1973-232310/" "232310"
"/matches/turkey-v-algeria-28-february-1979-235086/" "235086"
"/matches/turkey-v-algeria-25-september-1979-235493/" "235493"
"/matches/algeria-v-turkey-13-september-1983-237963/" "237963"
"/matches/algeria-v-united-arab-emirates-13-august-1973-232539/" "232539"
"/matches/united-arab-emirates-v-algeria-05-august-1985-239380/" "239380"
"/matches/united-arab-emirates-v-algeria-27-november-1988-241488/" "241488"
"/matches/algeria-v-united-arab-emirates-24-november-1992-244143/" "244143"
"/matches/algeria-v-united-arab-emirates-20-august-2008-282928/" "282928"
"/matches/algeria-v-united-arab-emirates-04-june-2010-289334/" "289334"
"/matches/algeria-v-united-arab-emirates-05-june-2010-302049/" "302049"
"/matches/algeria-v-uruguay-12-august-2009-289556/" "289556"
"/matches/usa-v-algeria-23-june-2010-287558/" "287558"
"/matches/algeria-v-ussr-04-november-1964-228882/" "228882"
"/matches/algeria-v-ussr-05-november-1964-228883/" "228883"
"/matches/algeria-v-ussr-19-december-1965-229277/" "229277"
"/matches/algeria-v-ussr-20-november-1966-229576/" "229576"
"/matches/algeria-v-yugoslavia-31-october-1963-264523/" "264523"
"/matches/algeria-v-yugoslavia-26-february-1974-232703/" "232703"
"/matches/algeria-v-yugoslavia-24-february-1976-233651/" "233651"
"/matches/yugoslavia-v-algeria-27-september-1979-235509/" "235509"
"/matches/algeria-v-zambia-12-june-1977-234308/" "234308"
"/matches/zambia-v-algeria-26-june-1977-234325/" "234325"
"/matches/zambia-v-algeria-28-october-1978-234950/" "234950"
"/matches/zambia-v-algeria-07-march-1982-237036/" "237036"
"/matches/algeria-v-zambia-18-march-1982-237053/" "237053"
"/matches/algeria-v-zambia-13-july-1985-239349/" "239349"
"/matches/zambia-v-algeria-28-july-1985-239366/" "239366"
"/matches/zambia-v-algeria-11-march-1986-239755/" "239755"
"/matches/zambia-v-algeria-14-january-1996-246196/" "246196"
"/matches/zambia-v-algeria-30-september-1997-264483/" "264483"
"/matches/zambia-v-algeria-20-june-2009-287673/" "287673"
"/matches/algeria-v-zambia-06-september-2009-287674/" "287674"
"/matches/argentina-v-algeria-05-june-2007-277893/" "277893"
"/matches/australia-v-argentina-14-july-1988-241232/" "241232"
"/matches/argentina-v-australia-18-june-1992-243602/" "243602"
"/matches/australia-v-argentina-31-october-1993-244764/" "244764"
"/matches/argentina-v-australia-17-november-1993-244769/" "244769"
